img_path,subtype
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x34304_y16384.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x30208_y22528.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x30208_y22016.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x14848_y17920.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x9728_y15360.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x11264_y15872.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x27136_y33792.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x32256_y14848.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x18432_y7680.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x17408_y23552.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x28672_y40960.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x11264_y17920.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x23552_y25600.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x25088_y10752.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x27136_y25088.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x16384_y41472.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x27136_y24576.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x34816_y14848.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x31232_y37888.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x14336_y9216.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x25600_y22528.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x28160_y15872.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x29696_y20992.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x30720_y17920.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x24064_y15872.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x25600_y13824.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x22016_y15360.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x12800_y20992.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x8192_y18432.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x25088_y12288.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x26624_y7680.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x25088_y39424.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x13312_y18432.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x24064_y37888.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x26624_y37888.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x24576_y17920.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x19968_y43520.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x22528_y10240.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x26112_y15360.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x22528_y37888.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x12800_y21504.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x29696_y23552.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x9728_y16896.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x22528_y10752.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x17920_y18944.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x18944_y40960.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x16896_y9216.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x24064_y8192.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x29696_y11776.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x22016_y11264.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x24064_y36864.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x34304_y13824.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x14336_y17920.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x19456_y44544.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x26624_y35840.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x32256_y19968.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x29696_y19456.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x24064_y9216.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x15360_y23552.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x16896_y21504.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x19968_y9216.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x20480_y17408.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x31744_y34816.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x19456_y33280.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x15360_y36864.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x29184_y24064.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x24576_y13312.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x28672_y37376.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x23040_y41984.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x28160_y39424.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x23552_y37376.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x28160_y17920.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x14336_y11264.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x26624_y19968.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x23552_y35328.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x31232_y9216.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x11264_y13824.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x11776_y14336.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x18944_y11264.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x23040_y34816.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x31232_y15872.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x23040_y43008.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x15360_y37888.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x14848_y39936.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x17408_y12288.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x17920_y15360.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x18432_y36864.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x23552_y25088.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x23552_y23552.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x25088_y40960.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x28672_y35328.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x32768_y15360.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x26112_y25088.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x10240_y11264.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x17920_y35328.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x31232_y23040.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x17408_y36352.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x28160_y34816.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x22528_y8704.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x10752_y16896.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x27136_y10240.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x11264_y14336.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x18432_y17920.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x25600_y21504.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x19456_y43008.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x33280_y17920.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x33792_y17920.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x25088_y34304.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x20992_y34816.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x31232_y12288.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x15360_y12288.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x27648_y34816.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x25600_y43520.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x27136_y12800.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x17920_y10240.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x15360_y16896.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x25600_y30720.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x32768_y16896.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x13312_y19456.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0090/outside_follicles_n1000/img_x24064_y24576.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x77312_y28672.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x27648_y67072.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x15360_y60416.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x46080_y40448.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x28672_y25088.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x31744_y56832.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x24064_y31232.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x25600_y28672.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x58368_y37376.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x19968_y48640.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x55808_y48128.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x44032_y58880.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x66560_y60416.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x75264_y27136.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x52736_y43008.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x82432_y26624.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x77312_y30208.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x23040_y62464.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x64512_y38912.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x31744_y11776.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x62976_y30720.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x79360_y18432.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x38400_y15872.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x62464_y32256.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x64000_y28160.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x23040_y65536.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x26624_y39936.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x51200_y34304.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x24064_y20480.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x82944_y35840.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x76288_y26624.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x66560_y39936.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x26624_y64000.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x13312_y12288.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x77824_y25600.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x25600_y19968.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x16896_y39424.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x37376_y11264.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x33792_y23040.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x19456_y29696.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x42496_y63488.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x48128_y55296.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x26112_y14336.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x50688_y36864.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x35328_y48128.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x19968_y20480.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x24064_y11776.tif,Reactive
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/outside_follicles_n1000/img_x78336_y36352.tif,Reactive
